id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w,Weekly_Avg_Video_Game_Hours,Weekly_Avg_Exercise_Hours
60210929,6,California,CA,Alameda County,El Centro,Alameda city,Track,Track,92243,760,128721904,0,32.7756534,-115.4937384,48768,36209,45607,340.190571927171,7.0,3.7
60210939,6,California,CA,Alameda County,El Centro,Alameda city,Track,Track,92243,760,2047643,0,32.7871645,-115.5611698,52637,47641,40267,321.28816814682,7.2,3.0
60210949,6,California,CA,Alameda County,El Centro,Alameda city,Track,Track,92243,760,1728129,0,32.783299,-115.5741166,39420,25284,39281,216.99568434678,7.1,3.1
60210959,6,California,CA,Alameda County,Calexico,Alameda city,Track,Track,92231,760,4903395,0,32.6773523,-115.4776599,70533,60898,59628,503.980040219349,1.5,4.3
60210969,6,California,CA,Alameda County,Seeley,Alameda city,Track,Track,92273,760,2371638508,0,32.9323193,-115.9218139,40304,23203,36262,63.7978630783746,8.4,3.2
60210979,6,California,CA,Alameda County,Bishop,Alameda city,Track,Track,93514,760,817698012,1791706,37.3448147,-118.2425035,91625,84997,51673,172.582252627777,0.1,4.9
60210989,6,California,CA,Alameda County,Independence,Alameda city,Track,Track,93526,760,6774894635,22267571,36.9449466,-117.9007638,64939,49379,48774,432.250369068548,3.6,4.5
6021099,6,California,CA,Alameda County,California City,Alameda city,Track,Track,93505,760,184103303,63269,35.1220493,-118.007949,57977,42618,46357,1052.79672032982,9.4,3.0
60210999,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93308,661,1734856,0,35.4294346,-119.0170134,47383,35774,37755,500.450556899868,7.5,3.7
60211009,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93308,661,1518290,0,35.4111131,-119.0286467,50879,36387,53440,367.152032158624,8.4,3.6
60211019,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93308,661,3281609,0,35.4176598,-119.0737144,44633,27293,41959,660.142369472881,9.0,3.1
60211029,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93305,661,2710692,0,35.3976684,-118.9953155,61146,52669,41103,155.427362116303,2.3,3.8
60211039,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93306,661,1325489,0,35.4050159,-118.9631285,64345,59094,49723,269.810772761761,3.8,4.0
60211049,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93306,661,1270876,0,35.379737,-118.9229278,58604,52265,40230,437.749606745018,7.8,3.5
60211059,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93307,661,46640125,0,35.3587845,-118.8775624,63028,62717,36385,604.903485186166,3.9,3.9
60211069,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93306,661,1242887,0,35.3723166,-118.9577019,31798,21796,25525,326.251654911822,7.8,3.6
60211079,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93305,661,1963270,0,35.3822696,-118.9880772,42143,21521,48686,168.025892597102,8.7,3.1
60211089,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93305,661,2352332,0,35.3722473,-118.9890643,26335,22539,17294,177.463916424508,12.2,2.4
6021109,6,California,CA,Alameda County,Tehachapi,Alameda city,Track,Track,93561,661,1762868838,1722269,34.9750866,-118.5949931,79435,59562,61561,1122.77666791824,1.4,4.3
60211099,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93309,661,2487330,0,35.3601532,-119.0495029,56318,42479,45251,672.808302470187,9.6,3.3
60211109,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93304,661,1711057,0,35.3604639,-119.0241678,29901,20426,27369,164.129863033927,17.8,0.0
60211119,6,California,CA,Alameda County,Bakersfield,Alameda city,Track,Track,93307,661,1933623,0,35.3613217,-118.9879161,18072,10950,24066,242.182687979519,16.3,2.4
